M200,m200_msun,z,c200,weight
324313572125950.4,324313572125950.4,0.4142739384038002,1.777982233691663,0.0025
182277469166802.38,182277469166802.38,0.41004187649865675,6.037386766063782,0.0025
155371992407894.72,155371992407894.72,0.4848254834439384,3.099095043402048,0.0025
695850465596138.0,695850465596138.0,0.3667009171771476,3.4008856013842848,0.0025
725007923748737.0,725007923748737.0,0.5207307783817708,7.494274585611854,0.0025
553449851907031.06,553449851907031.06,0.6019073726729743,5.349136651778627,0.0025
903961830228859.4,903961830228859.4,0.4733143991502699,2.507987424738038,0.0025
421927095405530.3,421927095405530.3,0.5027634612598806,2.3522553069106897,0.0025
443775838579867.5,443775838579867.5,0.45797330213668014,2.6546084981715925,0.0025
441382469186546.7,441382469186546.7,0.4500126589637121,3.7643942626746187,0.0025
238642021548440.16,238642021548440.16,0.3417662949685729,3.1859826742037214,0.0025
227976973268719.3,227976973268719.3,0.4974741392509962,2.693375799480862,0.0025
154282698112791.06,154282698112791.06,0.43540701023797657,6.143534854423896,0.0025
333384205607735.4,333384205607735.4,0.7639752463395892,2.713850983168616,0.0025
168295242826447.44,168295242826447.44,0.6860032353712864,7.9842693655957016,0.0025
159155994177932.5,159155994177932.5,0.5078769828834752,3.3843181165382292,0.0025
294046314643545.06,294046314643545.06,0.3355414185457849,6.86869222674774,0.0025
209127432790405.53,209127432790405.53,0.28313827920248735,3.9850802609041134,0.0025
148561875030890.1,148561875030890.1,0.6286714429633298,4.7125240052581665,0.0025
510674009576031.2,510674009576031.2,0.4894123837720708,2.20136233628731,0.0025
583804138231881.4,583804138231881.4,0.5220215105087417,2.0424044788287055,0.0025
135689596386438.1,135689596386438.1,0.5891157722337271,3.899354202280275,0.0025
101422255662943.69,101422255662943.69,0.5181630507321544,5.083084871605629,0.0025
182937495845840.4,182937495845840.4,0.2834353973378283,3.5334551467664648,0.0025
484688156859271.75,484688156859271.75,0.37927127888250767,1.8161747341688421,0.0025
546551464516833.5,546551464516833.5,0.48955758065347793,1.6818148526885208,0.0025
128773460471229.14,128773460471229.14,0.45787001975343655,1.865798855496145,0.0025
455204979498496.44,455204979498496.44,0.40617432212946675,1.5,0.0025
123659085485179.98,123659085485179.98,0.43447675979010586,3.5664575013884443,0.0025
201644998354223.88,201644998354223.88,0.4122033932689672,5.252831621687229,0.0025
993324713326018.2,993324713326018.2,0.4728843768153703,2.8100422771158478,0.0025
141814672175519.2,141814672175519.2,0.6707237959489736,1.5,0.0025
132414683882979.72,132414683882979.72,0.4144724603235474,3.1518366073259645,0.0025
214123633190657.84,214123633190657.84,0.4764768632058671,3.0012796133232076,0.0025
315666839199191.6,315666839199191.6,0.49439909845306496,7.366613246275114,0.0025
750128134039822.5,750128134039822.5,0.39421281280180653,1.622900009122938,0.0025
914588232172874.5,914588232172874.5,0.49919932255711646,2.3999588810118753,0.0025
113770236091623.6,113770236091623.6,0.7091025321246277,6.410157312426712,0.0025
128697225453375.89,128697225453375.89,0.21992078926257938,4.417118502061187,0.0025
475748089193610.3,475748089193610.3,0.5795742020547282,3.6737152713176737,0.0025
162810426986106.72,162810426986106.72,0.40072121653156595,3.53167896134356,0.0025
631745414788492.0,631745414788492.0,0.4408013481256729,3.400345123260785,0.0025
347507169435388.94,347507169435388.94,0.29206522339440766,4.530516340809261,0.0025
122804229203044.11,122804229203044.11,0.3998315741466185,2.466411588737387,0.0025
535808568439008.0,535808568439008.0,0.6450066892048438,4.0657208509073035,0.0025
137791366339614.6,137791366339614.6,0.5373982862981561,1.8505372508034859,0.0025
214398885119409.03,214398885119409.03,0.7098467408114916,3.4333358963153526,0.0025
274479945062465.8,274479945062465.8,0.626611783346654,3.2356211811352886,0.0025
248054705812720.84,248054705812720.84,0.5158630018394365,2.426262056745307,0.0025
366008689225730.6,366008689225730.6,0.7115901789251688,2.8366653365390584,0.0025
339237383983977.5,339237383983977.5,0.5158489738107448,2.3571911404647996,0.0025
962859434502557.2,962859434502557.2,0.5741982265195589,1.7610803831011308,0.0025
997215924152127.6,997215924152127.6,0.40551435696979377,2.4939692628428127,0.0025
255732725269623.12,255732725269623.12,0.4599818723788807,2.012367597831083,0.0025
119173733324512.66,119173733324512.66,0.3453864265049585,4.027809260035708,0.0025
404279864791380.2,404279864791380.2,0.5984375901892279,1.820576656767958,0.0025
897809341908707.8,897809341908707.8,0.2732544565327702,4.099216721325215,0.0025
177208006377893.1,177208006377893.1,0.5673525513626492,1.943817323935389,0.0025
230027051398927.66,230027051398927.66,0.4214023413742261,2.5693490744692875,0.0025
214907374502953.2,214907374502953.2,0.6256870640200979,2.3680863647091606,0.0025
110037732548113.0,110037732548113.0,0.5626303483096889,5.725944078808877,0.0025
354508763587116.8,354508763587116.8,0.7230969236470203,3.2820152132728064,0.0025
188676546307804.56,188676546307804.56,0.5596162036707967,2.896889309990813,0.0025
471525153535546.6,471525153535546.6,0.21419396165201393,4.050441147456439,0.0025
535158535588841.44,535158535588841.44,0.4399570240652699,1.5,0.0025
518349282157584.5,518349282157584.5,0.27419892111077765,3.1381145470868494,0.0025
211714326426048.22,211714326426048.22,0.37225802364505883,7.612325374166321,0.0025
178228941796255.03,178228941796255.03,0.6766842649915082,3.244671410609547,0.0025
426039137653673.8,426039137653673.8,0.5456300716346544,3.0506587378455188,0.0025
489935794726172.4,489935794726172.4,0.34516043571318805,3.927265169333235,0.0025
243553996978580.78,243553996978580.78,0.2979423950339402,4.891336297601732,0.0025
649481663737828.8,649481663737828.8,0.45491731393143914,1.5,0.0025
130062614646008.84,130062614646008.84,0.26751597759283086,1.7911292856557435,0.0025
619721811563186.9,619721811563186.9,0.34932895839051287,3.342528703112636,0.0025
119366867304845.73,119366867304845.73,0.49680142073268657,2.491491673429794,0.0025
132311439507856.16,132311439507856.16,0.6232968054160044,5.507898963317486,0.0025
264622287668866.53,264622287668866.53,0.541314220833666,2.712575040448699,0.0025
113330539245928.42,113330539245928.42,0.495655009354539,1.5099799449233273,0.0025
110318666249062.98,110318666249062.98,0.4608050359848867,2.0171548819819467,0.0025
100097775600487.58,100097775600487.58,0.512083542805904,1.5,0.0025
219555466048584.12,219555466048584.12,0.6924314522476811,2.72703117426725,0.0025
455552932145915.94,455552932145915.94,0.3613344862213342,2.895561170042108,0.0025
106723429046611.98,106723429046611.98,0.5386359484190032,2.8002168082811396,0.0025
338914127276011.1,338914127276011.1,0.21276084008190868,5.299305962284892,0.0025
521211884408889.75,521211884408889.75,0.6713923572080264,4.619342273798207,0.0025
135762265147383.83,135762265147383.83,0.5052534919050987,3.080510808733458,0.0025
130749975047817.81,130749975047817.81,0.5769875978765107,1.5,0.0025
584230072322417.5,584230072322417.5,0.36435845077173085,3.9557048159464245,0.0025
521207777717110.1,521207777717110.1,0.5720645534949316,3.641811625739256,0.0025
267313281736826.12,267313281736826.12,0.6102707333983558,3.4395442612853873,0.0025
515313696682295.56,515313696682295.56,0.48493170302057526,4.467585943151647,0.0025
118648449400233.77,118648449400233.77,0.4851601339048044,2.0762618010643368,0.0025
203276287986240.72,203276287986240.72,0.4905514858922589,7.3815273176853236,0.0025
414374601779217.5,414374601779217.5,0.32049821028909276,2.1508881930041763,0.0025
159055636457594.06,159055636457594.06,0.42787069796394706,4.561932543988006,0.0025
429864269761108.1,429864269761108.1,0.4271216201321462,1.5289861323426452,0.0025
249697147386898.66,249697147386898.66,0.5075090796530243,2.1345683868580756,0.0025
427608211866462.44,427608211866462.44,0.5999736370365442,5.469253943332493,0.0025
231538149174795.12,231538149174795.12,0.29121958770323864,3.049034337182268,0.0025
193698595970006.66,193698595970006.66,0.4312486454520634,4.653759989118334,0.0025
148649286081074.7,148649286081074.7,0.672218332148846,3.444809575050112,0.0025
145834069594463.62,145834069594463.62,0.33846176567811537,3.324766870904786,0.0025
428945059833801.1,428945059833801.1,0.326662497406452,5.605269953888934,0.0025
124373040735188.28,124373040735188.28,0.480345928774679,3.042960562538661,0.0025
117201825885291.84,117201825885291.84,0.576657778572798,1.5655346526735523,0.0025
137775472273276.22,137775472273276.22,0.4517139083340989,2.407492170005461,0.0025
137544640040455.27,137544640040455.27,0.6493440885655484,3.9753152488263384,0.0025
521182012311446.0,521182012311446.0,0.5785190973849791,3.4018074729876155,0.0025
204776089271160.47,204776089271160.47,0.5762730100335093,1.6323673883109742,0.0025
955455738889384.6,955455738889384.6,0.533117475198614,2.0605484578258313,0.0025
128516525527541.7,128516525527541.7,0.7991479650519128,2.3998207080744463,0.0025
339881833011191.5,339881833011191.5,0.4192257466700934,2.7042220944342175,0.0025
224698810355697.1,224698810355697.1,0.6906381542275711,1.6964454686129715,0.0025
202697305809208.97,202697305809208.97,0.38134508535647615,2.565066156266915,0.0025
611664127104784.1,611664127104784.1,0.46618206665145495,2.1807070777109057,0.0025
893586932016281.6,893586932016281.6,0.6464326027290791,3.7250101691837303,0.0025
607244296236736.0,607244296236736.0,0.20966106884116123,4.517623083028356,0.0025
141741807749927.47,141741807749927.47,0.2622529178840791,3.368310475929075,0.0025
